transaction_id,amount,failed,new_device,international,rapid_frequency,is_fraud
4322,985.0921934359786,1,0,0,5,0
4323,3715.5533505794556,0,0,0,0,0
4324,373.6505014956881,0,0,0,1,0
4325,511.5681237847774,0,0,0,0,0
4326,3091.16367259885,0,0,0,0,0
4327,604.5383233479389,0,0,0,2,0
4328,2698.7205716480225,0,0,0,1,0
4329,5999.527427402491,0,0,0,1,0
4330,733.7768571474176,0,0,0,0,0
4331,2167.5707004959645,0,0,1,4,0
4332,345.9546574577164,0,0,0,3,0
4333,2332.5871562985717,0,0,0,1,0
4334,1338.6594556680152,0,0,0,2,0
4335,1759.945782500424,0,1,0,2,0
4336,575.0332860845806,0,0,0,3,0
4337,208.28692670362665,0,0,0,1,0
4338,1813.9318566909449,0,0,0,0,0
4339,139.29539854215668,0,1,0,1,0
4340,798.4317631875617,0,0,0,1,0
4341,2810.6803948588877,1,1,0,0,0
4342,1328.6221886581043,0,0,0,3,0
4343,7695.127726647066,1,0,0,4,0
4344,3056.754932245788,0,0,0,2,0
4345,570.26525468232,0,0,0,1,0
4346,1126.9987217704684,0,0,0,1,0
4347,1045.896088022674,0,1,0,4,0
4348,225.38797186080697,1,0,0,1,0
4349,428.2045849161256,0,0,0,2,0
4350,625.930343797622,0,1,0,1,0
4351,143.13374847320244,0,0,0,3,0
4352,1149.9726842529176,0,0,0,2,0
4353,854.8518297210526,0,0,0,1,0
4354,205.84142662330643,0,0,0,2,0
4355,1642.8911503212603,0,0,0,0,0
4356,2243.680203530098,0,0,0,4,0
4357,1376.1354881413183,0,0,0,1,0
4358,793.0861269795982,0,1,0,1,0
4359,1981.1686002848605,0,0,0,3,0
4360,2165.0968210517235,0,0,0,1,0
4361,1491.3001013352575,0,1,1,2,0
4362,480.7694059117283,0,0,0,3,0
4363,1446.0641500208394,0,0,0,3,0
4364,3624.532707942017,0,0,0,1,0
4365,603.8772455216348,0,0,0,1,0
4366,8936.857882731028,0,0,0,0,0
4367,648.3100576963818,0,0,0,0,0
4368,1132.7538851045572,0,0,0,2,0
4369,559.7635172943699,0,0,0,3,0
4370,1370.9659397898356,0,0,0,2,0
4371,192.0543312704488,1,0,0,2,0
4372,635.2116187084843,0,1,1,2,0
4373,367.92488469278544,0,0,0,5,0
4374,1255.5617335671202,0,0,1,4,0
4375,2964.451715688843,0,0,0,2,0
4376,2092.272734933751,0,0,0,0,0
4377,102.3440973421239,0,0,0,2,0
4378,8451.250122737443,0,0,0,2,0
4379,1473.329287885612,0,0,0,2,0
4380,504.46620957703664,0,0,0,3,0
4381,1283.2201231445204,0,0,0,3,0
4382,1307.9153626935465,0,1,0,1,0
4383,562.9277463504237,0,0,0,2,0
4384,1336.6431892713076,0,0,0,2,0
4385,597.3646389080378,0,0,1,1,0
4386,731.8956925636518,0,0,0,3,0
4387,552.0954037617415,0,0,0,0,0
4388,261.7339972276199,0,0,0,0,0
4389,1268.812205070697,0,0,0,0,0
4390,1969.0361469920208,1,0,0,0,0
4391,1835.1538447521752,0,0,1,2,0
4392,2489.719301132284,0,0,0,0,0
4393,1516.7728169337843,0,0,0,5,0
4394,643.7268574780574,0,0,0,2,0
4395,2539.3511241192505,0,0,0,1,0
4396,282.1623064502392,0,0,0,0,0
4397,445.5585294363388,0,0,0,2,0
4398,418.13315255289103,0,0,0,0,0
4399,3229.414269754789,0,0,0,4,0
4400,2815.199797679185,1,0,0,3,0
4401,1785.2348193978557,0,0,0,3,0
4402,3203.277762118231,0,0,0,1,0
4403,455.1910484780025,0,0,0,1,0
4404,1554.0117932472333,0,0,0,2,0
4405,967.6065728139448,0,0,0,1,0
4406,2557.7470819308446,0,0,0,2,0
4407,977.2825065872397,0,0,0,1,0
4408,746.2473484912291,0,0,0,1,0
4409,1883.5404795413017,0,0,0,0,0
4410,2633.763700994962,0,0,0,2,0
4411,562.085967430261,0,0,0,3,0
4412,1031.6598909055276,0,0,0,0,0
4413,380.527849455164,0,1,0,2,0
4414,90.19184226946787,0,0,0,1,0
4415,1340.0465503566936,0,0,0,3,0
4416,2016.0700109753902,0,0,0,3,0
4417,1425.1991097562875,0,0,0,0,0
4418,156.09086134996988,0,0,0,1,0
4419,772.1281780015897,0,0,0,3,0
4420,119.30130167091542,0,0,0,2,0
4421,4314.3463448639495,0,0,0,2,0
4422,370.16372874527843,1,1,0,0,0
4423,3848.3647987414693,0,0,0,1,0
4424,2823.8871695346234,0,0,0,1,0
4425,445.59463449624843,1,0,0,3,0
4426,353.2637866159858,0,0,0,1,0
4427,1556.7727639515658,0,0,0,0,0
4428,471.3853737761531,1,0,0,2,0
4429,1214.9821230875416,0,0,0,3,0
4430,676.6623534889056,0,0,0,2,0
4431,184.7200776725832,0,0,0,2,0
4432,117.86406641290434,0,0,1,2,0
4433,1375.6536080891751,0,0,0,2,0
4434,625.4317765342338,0,0,0,3,0
4435,630.7503756525465,0,0,0,3,0
4436,2199.232773256452,0,1,1,3,0
4437,3545.52766879426,0,0,0,5,0
4438,835.0196676440478,0,0,0,1,0
4439,780.0837557535608,0,0,0,2,0
4440,1808.3010428884106,0,0,0,1,0
4441,282.3265642798328,0,0,1,1,0
4442,1370.8044753228264,0,0,0,2,0
4443,1904.3308610642785,0,1,0,3,0
4444,2165.118142902329,0,1,0,5,0
4445,158.10309140412477,0,1,0,3,0
4446,512.1639200720246,0,0,1,1,0
4447,455.6553658727981,0,1,0,4,0
4448,1211.830074702383,0,0,0,1,0
4449,1773.5608419441674,0,0,0,1,0
4450,4898.627816568831,0,1,0,2,0
4451,668.4987452867952,0,1,0,0,0
4452,666.7582268314143,0,0,0,3,0
4453,3462.2433287905087,0,0,0,2,0
4454,1475.2414326477399,0,0,0,1,0
4455,3895.7890233865583,0,0,0,3,0
4456,1463.707680815082,0,0,0,2,0
4457,344.7720180285202,0,0,0,0,0
4458,289.1286212180616,0,0,0,1,0
4459,232.40644360320155,0,0,0,3,0
4460,2126.1153936026035,0,0,0,2,0
4461,3599.6677304488076,0,1,1,1,0
4462,6969.941714537428,0,0,1,2,0
4463,2548.1052744029876,0,0,0,3,0
4464,3508.13058437296,0,0,0,3,0
4465,613.9930859072214,0,0,0,1,0
4466,345.0137196203373,0,0,0,1,0
4467,2565.9378708150607,1,0,0,3,0
4468,1665.1670908420137,1,1,0,4,0
4469,1221.023077399143,0,0,0,0,0
4470,1615.4542745148349,0,0,0,5,0
4471,1515.0223684049538,0,0,0,6,0
4472,3959.2775860981237,0,0,0,0,0
4473,4003.745531391448,0,0,0,3,0
4474,1889.788793503772,1,0,0,0,0
4475,2554.9881701860777,0,0,0,3,0
4476,1833.6477217192244,0,0,0,4,0
4477,691.4772616829388,0,0,0,1,0
4478,2336.8629164753697,0,0,1,3,0
4479,271.9191912439253,0,1,0,5,0
4480,3146.014058491332,0,0,1,3,0
4481,332.11359374601153,0,1,0,4,0
4482,1459.4330053802285,0,0,0,2,0
4483,470.9943233337554,0,0,0,2,0
4484,1907.1952438370483,0,0,0,3,0
4485,1060.0536235402512,1,0,0,2,0
4486,222.5705303776245,0,0,0,4,0
4487,1670.201623935164,0,0,0,3,0
4488,615.2810917651776,0,0,0,2,0
4489,2646.906082364026,0,0,0,2,0
4490,1098.0879167176463,0,1,0,2,0
4491,1628.5103583868884,0,1,0,0,0
4492,420.9150555290185,0,0,0,1,0
4493,608.2997489217807,0,0,0,2,0
4494,693.229673794139,0,0,0,4,0
4495,2582.988859923987,0,0,0,0,0
4496,5868.633476238878,0,0,0,4,0
4497,490.20724381887857,0,0,0,2,0
4498,3219.0711836892597,1,1,0,2,0
4499,125.25135800660475,0,0,1,2,0
4500,332.2243849491507,1,0,0,1,0
4501,420.40626602900113,0,0,1,1,0
4502,283.57916067529897,0,0,0,0,0
4503,225.07003269860311,0,0,0,3,0
4504,1657.3892662530175,0,0,0,2,0
4505,885.3050742488332,0,0,0,0,0
4506,1602.6365529361553,0,1,0,3,0
4507,2187.40827543193,0,0,0,2,0
4508,1430.267821060201,0,0,0,3,0
4509,2117.016734983976,0,1,0,4,0
4510,1022.9723259799675,0,0,0,2,0
4511,334.6236982623395,0,0,0,0,0
4512,3158.3789385376526,0,0,0,1,0
4513,608.4336496081628,1,1,0,4,0
4514,430.26603405804633,0,0,0,2,0
4515,917.8941915201524,0,0,1,2,0
4516,440.18235344493087,0,0,0,3,0
4517,722.3932209635964,0,0,0,1,0
4518,1546.9707170992979,0,0,0,2,0
4519,1553.6180866644854,0,0,0,2,0
4520,446.8263022724346,1,1,0,1,0
4521,673.3697787045369,0,0,0,4,0
4522,3210.9849426311284,0,1,0,0,0
4523,1801.5453759351985,0,0,0,0,0
4524,8734.7538230457,0,0,0,5,0
4525,3569.3121235945746,0,1,0,1,0
4526,3443.67009097682,0,0,0,2,0
4527,273.7270520650865,0,0,0,4,0
4528,2353.974256357042,0,0,0,2,0
4529,1039.9138979787856,0,0,0,5,0
4530,632.081408305689,0,0,0,1,0
4531,1297.2674121756563,0,0,0,1,0
4532,2822.0293551574787,0,0,0,1,0
4533,1809.5465916065677,0,0,0,3,0
4534,455.5594384095715,0,0,0,2,0
4535,2304.131082382555,0,0,0,2,0
4536,579.6430354355808,0,0,0,1,0
4537,1361.964087604543,0,0,0,2,0
4538,809.6887645437492,0,0,0,2,0
4539,881.0670663237298,0,1,0,1,0
4540,2359.5895774612054,0,0,0,2,0
4541,387.53504374839997,0,0,0,0,0
4542,7670.9448481448535,0,0,0,1,0
4543,177.4899399028277,0,0,1,1,0
4544,603.2503693338945,0,0,1,1,0
4545,1587.9702223170345,0,0,0,4,0
4546,1967.0970700020632,0,0,0,1,0
4547,991.8027823731037,0,0,0,3,0
4548,1035.4685380145695,0,0,0,2,0
4549,1653.3355724057483,0,0,0,2,0
4550,870.3805436793942,0,0,0,1,0
4551,4416.846495744054,0,0,0,3,0
4552,2538.551988616741,0,1,0,2,0
4553,2624.968962130762,0,0,0,3,0
4554,417.3158113926228,0,0,0,1,0
4555,1012.9392940921362,1,0,0,2,0
4556,812.0273738889057,0,0,0,2,0
4557,401.1753543279903,1,0,0,2,0
4558,1572.094654473389,0,0,0,2,0
4559,640.5673334648291,0,0,0,3,0
4560,2112.0278469544487,0,0,0,1,0
4561,376.0824634786619,0,0,0,3,0
4562,6118.306446859901,0,1,0,0,0
4563,447.495884671553,0,0,0,7,0
4564,1365.5360446051768,0,0,0,4,0
4565,2420.8144458136076,0,0,0,3,0
4566,619.7768970423696,0,0,1,1,0
4567,2572.0760244935964,0,0,0,1,0
4568,320.799527207626,0,0,0,2,0
4569,4684.983623658148,0,1,0,1,0
4570,1112.2600050447422,0,0,0,1,0
4571,604.0086940967401,0,0,1,7,0
4572,813.0708300393673,1,0,0,2,0
4573,2462.4677324646073,0,0,1,2,0
4574,611.273635881059,0,1,0,1,0
4575,518.3456566640763,0,0,1,2,0
4576,878.7174510801275,0,1,0,3,0
4577,337.99729322132873,0,0,0,2,0
4578,6771.946939480352,0,0,0,3,0
4579,622.4139642739395,0,1,0,1,0
4580,2518.9987652565146,0,0,0,1,0
4581,1352.17553755917,0,0,1,3,0
4582,409.71670174666593,1,0,0,2,0
4583,1090.1224308401643,0,0,0,2,0
4584,2401.8697590943884,0,0,1,5,0
4585,908.448922910744,0,0,0,2,0
4586,3615.961035419614,0,0,0,1,0
4587,3045.789404789735,0,0,0,1,0
4588,2748.78659377333,0,1,1,3,0
4589,692.5242307672763,0,0,0,3,0
4590,372.47039279027894,1,0,0,1,0
4591,593.7227114545658,0,0,0,1,0
4592,1334.4052162628454,0,0,0,1,0
4593,1892.7512048283888,0,0,0,1,0
4594,125.01435806670959,0,0,0,2,0
4595,1087.7719475219744,0,0,0,3,0
4596,1284.4542838827858,0,0,0,1,0
4597,830.8553760632469,0,0,0,4,0
4598,3988.9121915501382,0,0,0,0,0
4599,1672.0071571889257,0,0,0,4,0
4600,4065.093033056957,0,0,0,2,0
4601,883.6309337019848,0,0,0,3,0
4602,2800.287844556595,0,0,0,5,0
4603,5625.507214800598,0,0,0,2,0
4604,4071.2015226211006,0,0,0,0,0
4605,367.91738164762194,0,1,0,1,0
4606,850.9249399059207,0,0,0,1,0
4607,776.5300138281177,0,0,0,3,0
4608,1788.7181680561257,0,0,0,2,0
4609,2178.416585649155,0,0,1,0,0
4610,473.95260439805304,0,0,0,5,0
4611,1173.6085521578311,0,1,0,1,0
4612,145.4849533473686,0,0,0,2,0
4613,4637.566311558836,0,0,0,1,0
4614,656.961724845973,0,0,1,4,0
4615,1159.6388968797485,0,0,0,4,0
4616,804.6040443290481,0,0,0,5,0
4617,3449.6483421320613,0,0,0,3,0
4618,64.23148805503054,0,1,1,0,0
4619,1078.5681545580865,0,0,0,2,0
4620,986.5176753179414,0,0,0,0,0
4621,696.7060685427721,0,0,0,3,0
4622,6162.430532283433,0,0,0,3,0
4623,451.5429705263489,0,0,0,1,0
4624,2372.7293054987563,0,0,0,3,0
4625,1565.9575810097763,0,1,0,4,0
4626,3871.9721377266414,0,0,0,3,0
4627,562.736176461199,0,0,0,1,0
4628,526.9107086458005,0,0,0,2,0
4629,3281.545920200314,0,0,0,3,0
4630,1677.938622068934,0,0,0,2,0
4631,233.93952769917,0,0,0,3,0
4632,639.5053491315252,0,0,0,2,0
4633,1613.8576595762695,0,0,0,2,0
4634,2534.5318427308716,0,0,0,3,0
4635,556.000585221701,0,1,0,1,0
4636,59.48617961438906,0,0,0,4,0
4637,1850.5222688859683,0,1,0,2,0
4638,323.6553807468546,0,1,0,3,0
4639,145.8620339329151,0,1,0,2,0
4640,64.56510373778221,0,1,0,3,0
4641,2474.9633336291063,0,1,0,3,0
4642,1247.1515255973397,0,0,0,3,0
4643,875.1047725861063,0,0,1,4,0
4644,4398.524236989512,0,0,0,1,0
4645,2074.187278695452,0,0,0,2,0
4646,5520.921383937226,0,0,0,1,0
4647,272.39808055586553,0,0,0,1,0
4648,1059.3908753588812,0,0,0,2,0
4649,217.73671968428536,0,1,0,2,0
4650,871.8502418346849,0,0,0,1,0
4651,855.2417232517893,0,0,0,1,0
4652,2052.089122290706,0,0,0,3,0
4653,1147.755851258839,0,0,0,3,0
4654,2045.519638756626,0,0,0,2,0
4655,2215.9580853585344,0,1,0,5,0
4656,9460.955653357089,0,0,0,2,0
4657,800.0732969943347,0,0,0,1,0
4658,427.9375609607021,0,0,0,0,0
4659,1402.6009526653174,0,0,0,1,0
4660,491.62683971752506,0,0,0,5,0
4661,4826.905067243498,0,0,0,3,0
4662,826.1546313749914,0,1,0,0,0
4663,622.9234463137307,0,0,0,0,0
4664,684.4970115619226,0,0,0,2,0
4665,2249.3969194526767,0,1,0,2,0
4666,936.5969279749024,0,1,0,0,0
4667,577.2833265483001,0,0,0,0,0
4668,5798.484780272413,1,0,0,3,0
4669,465.83437818800655,0,0,0,4,0
4670,1136.3379815861565,0,0,0,3,0
4671,2105.495586893991,0,0,0,0,0
4672,214.57619346488644,0,0,0,1,0
4673,1772.702507284166,0,0,0,2,0
4674,381.79824877442957,0,0,1,4,0
4675,2496.843918792235,0,0,0,2,0
4676,418.781367619137,0,1,0,2,0
4677,2192.4370928210137,0,0,1,1,0
4678,3313.7410816883835,0,0,0,1,0
4679,2595.2458360790038,0,0,0,6,0
4680,1409.9600480269276,0,0,1,2,0
4681,870.1791039500853,0,0,0,2,0
4682,616.2054456931579,0,0,0,6,0
4683,4774.452997316843,0,0,0,1,0
4684,544.8468684342948,0,0,0,2,0
4685,388.749013717839,0,0,0,2,0
4686,2133.179641489923,0,0,0,1,0
4687,494.65630932288724,0,0,0,2,0
4688,424.0861007969835,0,0,0,1,0
4689,258.8880523184217,0,0,0,3,0
4690,676.6067012100839,0,0,0,1,0
4691,1009.5752492693889,0,0,0,2,0
4692,1398.4107995484846,0,0,0,1,0
4693,2839.281324277144,0,0,0,3,0
4694,1857.3349630218486,0,0,0,1,0
4695,906.0801613559416,0,0,0,2,0
4696,899.4687611140714,0,0,0,1,0
4697,1826.5011373250934,0,1,1,2,0
4698,3914.9982558822435,1,0,0,3,0
4699,1244.2823282056097,0,0,1,3,0
4700,685.9941814163786,1,1,0,4,0
4701,406.31714456432314,0,0,0,1,0
4702,258.47390358110476,0,0,0,2,0
4703,2135.10194095664,0,0,0,2,0
4704,1954.6736423785396,0,0,0,4,0
4705,1953.4718905318753,0,0,0,1,0
4706,964.2403156612334,0,0,1,3,0
4707,4478.013204446064,0,0,0,1,0
4708,675.7894110639863,0,0,0,4,0
4709,2850.5557014109604,0,0,0,1,0
4710,1054.9589181506933,0,0,0,3,0
4711,596.8400982091001,1,0,0,5,0
4712,1983.325593283391,0,0,0,1,0
4713,1651.8251691760809,0,0,0,5,0
4714,1567.0854303280669,0,0,0,1,0
4715,1189.4882148649174,0,0,0,0,0
4716,1055.8558172859214,0,0,0,2,0
4717,11948.631032772866,0,1,0,2,0
4718,3584.0783868844474,0,0,0,4,0
4719,2259.3374712759037,0,0,0,1,0
4720,1226.3519636447725,0,0,1,6,0
4721,3002.3698343657775,0,0,0,1,0
4722,1840.8722301205428,0,0,0,1,0
4723,1125.7499927865936,0,0,0,3,0
4724,809.5153010030781,0,0,0,3,0
4725,1011.391781084906,0,0,0,3,0
4726,46.04293193290295,0,1,0,3,0
4727,1353.7053824652587,0,0,0,1,0
4728,672.8510077296058,1,0,0,3,0
4729,5391.991079971857,0,0,0,1,0
4730,1118.0530135709862,0,1,1,4,0
4731,333.96512804167094,0,0,0,0,0
4732,1043.2747528606772,1,0,0,1,0
4733,385.24477632944826,0,1,0,1,0
4734,1760.5955574583786,0,0,0,0,0
4735,1466.959784501504,0,0,0,2,0
4736,2857.8921771774935,0,0,0,1,0
4737,497.2625758956303,0,0,0,4,0
4738,1134.5689706297699,0,1,0,0,0
4739,280.0528133733339,0,0,1,3,0
4740,2211.6514589152644,0,0,0,9,0
4741,1842.4862851749858,0,0,0,3,0
4742,1800.4736011520538,0,0,0,0,0
4743,1098.4100799567038,0,0,0,3,0
4744,1660.3320488727634,0,0,0,0,0
4745,5455.279357928883,0,0,1,2,0
4746,824.6060383083127,0,0,1,4,0
4747,1259.720542538594,0,0,0,3,0
4748,370.13718264161963,0,0,0,4,0
4749,460.23583293531726,0,0,1,1,0
4750,1209.3197532328295,0,0,0,2,0
4751,3307.452540073081,0,0,0,5,0
4752,848.7113801017689,0,1,0,1,0
4753,866.1719718736168,1,0,0,2,0
4754,730.0512633876986,0,0,1,0,0
4755,642.4206641068,0,0,0,1,0
4756,1472.8748581257885,1,0,0,2,0
4757,245.36388531013057,0,0,0,2,0
4758,3947.901996511943,0,0,1,4,0
4759,563.7312900419797,0,0,0,0,0
4760,2257.252140439575,0,0,0,5,0
4761,307.9697003372957,1,0,0,1,0
4762,2140.597191525959,0,0,0,0,0
4763,2147.2529528318687,1,0,0,1,0
4764,1610.3423449764769,1,0,0,0,0
4765,405.68276135690803,0,0,0,1,0
4766,1407.4687954857152,0,0,0,1,0
4767,335.9437768860598,0,0,0,5,0
4768,851.7020379133868,0,0,0,2,0
4769,3069.939399946548,0,0,0,2,0
4770,2432.5659532923337,0,0,0,0,0
4771,1113.4103176929343,0,0,0,2,0
4772,413.7216580141712,1,0,0,1,0
4773,2091.39735440097,0,0,0,1,0
4774,1118.0945688924226,0,0,0,5,0
4775,107.73606589371028,0,1,0,3,0
4776,2398.5743675433887,0,0,0,2,0
4777,1070.3780321454171,0,0,0,4,0
4778,3649.886126910202,0,0,0,0,0
4779,366.7679947126267,0,1,0,3,0
4780,45.75477632433101,0,0,0,1,0
4781,1449.6593232764958,0,0,0,4,0
4782,1467.864168585534,0,0,0,1,0
4783,202.21437001681352,1,0,0,4,0
4784,412.1966140699804,0,0,0,2,0
4785,17243.969096242694,0,0,0,3,0
4786,807.8604925235933,0,0,0,2,0
4787,2277.785496236599,0,0,0,1,0
4788,572.1150872523507,0,0,0,1,0
4789,135.59833560707304,1,0,0,2,0
4790,924.9519157646182,0,0,0,0,0
4791,840.8349949513323,0,0,1,1,0
4792,735.184700860505,0,0,1,0,0
4793,977.8528166569289,0,0,0,1,0
4794,1428.340088340238,0,0,0,4,0
4795,943.7705250708578,0,0,0,3,0
4796,309.8207275742169,0,0,0,0,0
4797,1783.2356812800485,0,0,0,2,0
4798,156.12051556610044,0,0,0,3,0
4799,141.1245089205675,0,0,0,1,0
4800,2296.5895444295797,0,0,0,0,0
4801,1820.7800226622444,1,0,0,3,0
4802,1035.4637105964325,0,0,0,1,0
4803,271.66005727967564,0,0,1,1,0
4804,540.2808296726294,0,1,1,3,0
4805,843.2413806560188,0,0,0,0,0
4806,222.31738686421843,0,0,1,4,0
4807,523.7274115374103,0,0,0,1,0
4808,2105.546512218764,0,0,0,4,0
4809,4570.168546540426,0,0,0,3,0
4810,720.9467273189188,0,0,0,2,0
4811,2336.684572508126,0,0,0,2,0
4812,161.7318843726288,0,0,0,1,0
4813,2120.593414745455,0,0,0,0,0
4814,490.80729944575245,0,0,0,1,0
4815,1491.213678507265,0,0,0,1,0
4816,855.9804882318582,0,0,0,3,0
4817,4106.859936551006,0,0,0,0,0
4818,457.40277645908566,0,0,0,2,0
4819,2054.127161064659,0,0,0,2,0
4820,829.2258350752741,0,0,0,4,0
4821,936.0739895241595,0,0,0,2,0
4822,912.4616953170255,1,0,1,0,0
4823,470.74987194124793,1,0,0,2,0
4824,1081.2802493079505,0,1,0,2,0
4825,1030.0388282859753,1,0,1,4,0
4826,1395.824066344963,0,0,0,2,0
4827,1193.3325635932779,0,0,0,1,0
4828,2435.712376007586,0,0,0,4,0
4829,2761.442911289076,0,0,0,4,0
4830,383.51421176275795,0,0,0,2,0
4831,2614.3544991825,0,1,0,0,0
4832,334.8436052746007,1,1,0,3,0
4833,1974.076332392671,0,1,0,2,0
4834,2038.0296957517116,0,0,0,1,0
4835,162.17615294483204,1,1,0,2,0
4836,1203.4879521904154,0,0,0,1,0
4837,686.4297481676308,0,0,0,3,0
4838,513.4921500294049,0,0,0,1,0
4839,4233.787793021819,0,0,0,1,0
4840,570.3902977282441,0,0,0,4,0
4841,489.6168129978797,0,0,0,0,0
4842,1182.865235616187,0,0,0,5,0
4843,2176.7533273601534,0,0,0,4,0
4844,951.7966547171441,0,0,0,1,0
4845,3520.543097204074,0,0,1,4,0
4846,1864.9241517801038,0,1,0,0,0
4847,124.18702311551776,0,0,0,1,0
4848,645.8278850634304,1,0,0,1,0
4849,625.2539584018607,0,0,0,2,0
4850,1771.1085933393101,0,1,0,0,0
4851,79.45437389399105,1,0,0,5,0
4852,14030.793217187962,0,0,0,4,0
4853,1865.0182077412687,0,0,0,0,0
4854,1272.6756877419093,0,1,0,1,0
4855,3574.454000814126,0,0,0,0,0
4856,11426.083564678978,0,0,0,1,0
4857,2619.5207091681286,0,0,0,3,0
4858,2832.2113930647506,0,1,0,3,0
4859,1249.7390199580698,0,0,0,2,0
4860,951.9135735965921,0,0,0,3,0
4861,681.4375126260138,0,0,0,2,0
4862,480.0489165964555,0,0,0,0,0
4863,551.6897826228155,0,0,0,2,0
4864,284.13345383449433,0,0,0,0,0
4865,1016.5080468964949,0,1,0,2,0
4866,203.43212736198933,0,0,0,2,0
4867,1327.319168356695,1,1,0,1,0
4868,1057.5068537190757,0,0,0,3,0
4869,1270.2071779431078,0,1,0,1,0
4870,650.5827046409479,0,0,0,1,0
4871,23786.188359542128,1,0,0,2,0
4872,4273.190001187684,0,0,0,0,0
4873,315.9100432863241,0,0,0,1,0
4874,1384.1867851321686,0,0,0,2,0
4875,597.0458177291221,0,0,0,1,0
4876,397.6293433703776,1,0,0,1,0
4877,287.1279481763916,0,0,0,2,0
4878,1689.5486322899212,0,0,1,4,0
4879,554.80670007697,0,0,0,3,0
4880,2886.5751929310136,0,0,0,1,0
4881,2962.4805337343487,0,0,1,1,0
4882,4332.562230837893,0,0,0,4,0
4883,467.6000020237648,0,0,0,1,0
4884,1764.0465245705018,0,0,0,3,0
4885,2064.1095807531065,0,0,0,1,0
4886,682.5404719736362,0,0,0,0,0
4887,506.8565590761319,1,0,0,4,0
4888,5483.619561210828,0,0,0,1,0
4889,1376.7705792475972,0,0,0,2,0
4890,2071.374655658336,0,0,0,0,0
4891,481.99029942416644,0,0,0,3,0
4892,323.99093385694107,1,0,0,3,0
4893,620.515277433704,0,0,0,1,0
4894,968.722906323125,0,0,0,0,0
4895,378.33497981908846,0,0,0,0,0
4896,1085.8899838422446,0,0,0,1,0
4897,202.65293010859088,0,0,0,4,0
4898,357.7922739131983,0,0,0,1,0
4899,2145.0352145712113,0,0,1,4,0
4900,2005.7844704019076,0,0,0,2,0
4901,741.090859073902,0,0,0,1,0
4902,396.3254396014589,0,0,0,1,0
4903,392.5235158706494,1,0,0,5,0
4904,755.0105737053356,1,0,0,1,0
4905,2089.1623844663454,0,0,0,4,0
4906,2774.5551064964325,0,0,0,1,0
4907,667.4525252459797,0,0,0,0,0
4908,346.0238052581714,0,0,0,1,0
4909,1433.456067543472,0,1,0,5,0
4910,481.28760815975295,0,0,0,3,0
4911,653.1111708682688,0,0,0,2,0
4912,4126.876442294377,0,0,0,0,0
4913,2507.6853329884443,0,1,0,1,0
4914,1284.306691775818,0,0,0,4,0
4915,307.37884170462166,0,0,0,1,0
4916,1354.7829926615873,0,1,0,2,0
4917,3173.7124159407576,0,0,0,1,0
4918,753.2267672840626,0,0,0,0,0
4919,4234.89617135667,0,0,0,0,0
4920,3994.785998846669,0,0,0,1,0
4921,5789.104133841792,0,1,0,0,0
4922,1488.081710017189,0,0,0,6,0
4923,1973.1602018382512,0,1,0,2,0
4924,4510.608240824484,0,0,0,2,0
4925,1715.3869089965588,0,0,0,0,0
4926,664.3212828778104,0,0,1,5,0
4927,700.26382960624,0,0,0,1,0
4928,1392.0808954786003,0,0,0,3,0
4929,301.70163880529157,0,0,0,3,0
4930,950.265182043598,0,0,0,3,0
4931,3283.1122829122605,0,1,0,3,0
4932,122.57782677112588,0,0,0,1,0
4933,5087.1961430966085,0,0,0,3,0
4934,3369.0100237891793,0,0,0,1,0
4935,692.4495505175538,0,0,0,1,0
4936,1888.2218174715274,0,0,1,2,0
4937,1100.0904986543771,0,1,0,5,0
4938,3751.7976162472637,0,0,0,1,0
4939,2929.7815495672176,0,0,0,0,0
4940,270.407282686139,0,0,0,1,0
4941,1972.9051156638338,0,0,0,1,0
4942,892.8085305034349,0,0,0,6,0
4943,1191.3382934204833,0,0,0,2,0
4944,529.4443704694664,0,0,0,2,0
4945,6298.942676204448,0,0,1,0,0
4946,3102.804999501792,0,0,0,4,0
4947,523.338685151991,0,0,0,4,0
4948,288.70037716395376,0,0,0,4,0
4949,745.7029786840197,0,0,0,3,0
4950,1693.4152828060535,0,0,0,4,0
4951,1394.3809662079382,1,0,0,1,0
4952,3839.6359053381984,0,0,0,3,0
4953,2416.123613274964,0,0,0,4,0
4954,2891.6108858152447,0,0,0,1,0
4955,1520.5925913752114,1,0,0,1,0
4956,273.33585298595756,1,0,0,2,0
4957,901.7176720028743,0,0,0,2,0
4958,3165.574199950572,0,0,1,2,0
4959,1041.562294784393,0,0,0,1,0
4960,1813.6385746492526,0,0,0,2,0
4961,797.3164765704164,0,0,0,1,0
4962,391.57934004299085,0,0,0,2,0
4963,969.3792672205218,0,0,0,2,0
4964,1493.753625862695,0,0,0,2,0
4965,569.2457736729762,0,1,0,4,0
4966,866.3498017674259,0,0,0,3,0
4967,428.6054325285168,0,0,0,1,0
4968,3358.483855249633,0,0,0,4,0
4969,816.9225092251066,0,0,0,0,0
4970,4687.97287469792,0,0,0,1,0
4971,5058.108360267739,0,0,0,2,0
4972,1011.2616971008916,0,0,0,2,0
4973,400.03468964199453,0,0,0,4,0
4974,136.19696666245883,0,0,0,1,0
4975,251.63079826501414,0,0,0,1,0
4976,277.59554357547927,0,0,0,1,0
4977,4352.343120530207,1,0,0,3,0
